Data,Discurso,Fase,Hora,Orador,Publicação,Sessão,Sumário
11/08/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=201.1.54.O&nuQuarto=28&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:54&sgFaseSessao=BC&Data=11/08/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:54&txEtapa=",BREVES COMUNICAÇÕES,9h54,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=40806&Datain=12/08/2011&txSuplemento=,201.1.54.O,"Protesto contra a indicação pela Presidenta da República dos integrantes da Comissão da Verdade, destinada à investigação de fatos ocorridos durante o regime militar."
11/08/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=201.1.54.O&nuQuarto=10&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:18&sgFaseSessao=BC&Data=11/08/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:18&txEtapa=",BREVES COMUNICAÇÕES,9h18,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=40794&Datain=12/08/2011&txSuplemento=,201.1.54.O,"Defesa de rejeição do Projeto de Lei nº 1.992, de 2007, acerca da criação do regime de previdência complementar para os servidores públicos federais. Repúdio à proposta de inclusão dos integrantes das Forças Armadas brasileiras e das forças auxiliares na proposição, apresentada pelo Relator da matéria."
07/07/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.1.54.O&nuQuarto=9&nuOrador=1&nuInsercao=0&dtHorarioQuarto=14:24&sgFaseSessao=PE&Data=07/07/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=14:24&txEtapa=",PEQUENO EXPEDIENTE,14h24,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=35885&Datain=08/07/2011&txSuplemento=,179.1.54.O,Apelo à Presidenta Dilma Rousseff de recomposição dos soldos dos integrantes das Forças Armadas brasileiras. Empenho da Presidenta da República na criação da chamada Comissão da Verdade. Morosidade do Supremo Tribunal Federal no julgamento de ação direta de inconstitucionalidade de interesse dos militares.
07/07/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=178.1.54.O&nuQuarto=48&nuOrador=1&nuInsercao=0&dtHorarioQuarto=10:34&sgFaseSessao=BC&Data=07/07/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=10:34&txEtapa=",BREVES COMUNICAÇÕES,10h34,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=35835&Datain=08/07/2011&txSuplemento=,178.1.54.O,"Protesto contra a utilização de recursos públicos na realização da 2a Conferência Nacional de Políticas Públicas e Direitos Humanos de Lésbicas, Gays, Bissexuais, Travestis e Transexuais. Temas incluídos na pauta do evento."
05/07/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=175.1.54.O&nuQuarto=102&nuOrador=1&nuInsercao=30&dtHorarioQuarto=17:22&sgFaseSessao=OD&Data=05/07/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Ordinária - CD&dtHoraQuarto=17:22&txEtapa=",ORDEM DO DIA,17h22,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=35112&Datain=06/07/2011&txSuplemento=,175.1.54.O,"Incoerência do discurso do PSOL.
"
30/06/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=170.1.54.O&nuQuarto=54&nuOrador=2&nuInsercao=6&dtHorarioQuarto=10:46&sgFaseSessao=OD&Data=30/06/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Extraordinária - CD&dtHoraQuarto=10:46&txEtapa=",ORDEM DO DIA,10h46,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=34378&Datain=01/07/2011&txSuplemento=,170.1.54.O,"Absolvição do orador pelo Conselho de Ética e Decoro Parlamentar da Casa.
"
29/06/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=169.1.54.O&nuQuarto=116&nuOrador=2&nuInsercao=3&dtHorarioQuarto=17:50&sgFaseSessao=OD&Data=29/06/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Ordinária - CD&dtHoraQuarto=17:50&txEtapa=",ORDEM DO DIA,17h50,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=33780&Datain=30/06/2011&txSuplemento=,169.1.54.O,"Absolvição do orador pelo Conselho de Ética e Decoro Parlamentar. Saudações aos bombeiros militares presentes na Casa. Aprovação, pela Assembleia Legislativa do Rio de Janeiro, da proposta de concessão de anistia administrativa a membros da corporação. Defesa de aprovação pela Casa de projeto de lei sobre a concessão de anistia a bombeiros."
16/06/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=155.1.54.O&nuQuarto=12&nuOrador=1&nuInsercao=0&dtHorarioQuarto=09:22&sgFaseSessao=BC&Data=16/06/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:22&txEtapa=",BREVES COMUNICAÇÕES,9h22,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=31113&Datain=17/06/2011&txSuplemento=,155.1.54.O,"Repúdio ao Projeto de Lei nº 122, de 2006, sobre a criminalização do homofobia. Vigência de dispositivos da proposta de implantação do chamado kit gay, elaborada pela Secretaria de Direitos Humanos da Presidência da República."
16/06/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=155.1.54.O&nuQuarto=2&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:02&sgFaseSessao=BC&Data=16/06/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:02&txEtapa=",BREVES COMUNICAÇÕES,9h02,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=31108&Datain=17/06/2011&txSuplemento=,155.1.54.O,Equívoco das decisões do Supremo Tribunal Federal a favor da união estável entre pessoas do mesmo sexo; da permanência de terrorista no País e da realização da chamada Marcha da Maconha.
15/06/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=153.1.54.O&nuQuarto=116&nuOrador=2&nuInsercao=11&dtHorarioQuarto=17:50&sgFaseSessao=OD&Data=15/06/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Ordinária - CD&dtHoraQuarto=17:50&txEtapa=",ORDEM DO DIA,17h50,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=30806&Datain=16/06/2011&txSuplemento=,153.1.54.O,"Questionamentos à Deputada Luiza Erundina a respeito da criação da chamada Comissão da Verdade.
"
09/06/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=007.1.54.N&nuQuarto=20&nuOrador=1&nuInsercao=0&dtHorarioQuarto=10:48&sgFaseSessao=HO&Data=09/06/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Homenagem&txTipoSessao=Solene - CN&dtHoraQuarto=10:48&txEtapa=",HOMENAGEM,10h48,"JAIR BOLSONARO, PP-RJ",no_link,007.1.54.N,"Crítica à proposta de criação da Comissão Nacional da Verdade, destinada à investigação de fatos ocorridos durante a ditadura militar no País, em discurso proferido durante sessão solene em homenagem ao tanscurso do 146º aniversário da Batalha Naval do Riachuelo - data magna da Marinha.
"
08/06/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.1.54.O&nuQuarto=32&nuOrador=2&nuInsercao=19&dtHorarioQuarto=20:02&sgFaseSessao=OD&Data=08/06/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Extraordinária - CD&dtHoraQuarto=20:02&txEtapa=",ORDEM DO DIA,20h02,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=29432&Datain=09/06/2011&txSuplemento=,145.1.54.O,"Esclarecimento sobre as razões da perda do mandato pelo ex-Presidente do Peru, Alberto Fujimori. 
"
07/06/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=142.1.54.O&nuQuarto=24&nuOrador=2&nuInsercao=33&dtHorarioQuarto=19:52&sgFaseSessao=OD&Data=07/06/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Extraordinária - CD&dtHoraQuarto=19:52&txEtapa=",ORDEM DO DIA,19h52,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=29006&Datain=08/06/2011&txSuplemento=,142.1.54.O,"Expectativa de soltura de bombeiros militares no Estado do Rio de Janeiro. Apoio à proposta do Deputado Anthony Garotinho de concessão de anistia a policiais e bombeiros militares. Inabilidade do Governador Sérgio Cabral na condução de negociações com o Corpo de Bombeiros Militar. 
"
26/05/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=128.1.54.O&nuQuarto=26&nuOrador=1&nuInsercao=0&dtHorarioQuarto=09:50&sgFaseSessao=BC&Data=26/05/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:50&txEtapa=",BREVES COMUNICAÇÕES,9h50,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=26550&Datain=27/05/2011&txSuplemento=,128.1.54.O,"Congratulações à Presidenta Dilma Rousseff pela suspensão da distribuição do chamado kit gay nas escolas públicas brasileiras. Expectativa de suspensão pela Presidenta da República da pretendida distribuição, às bibliotecas escolares, de cartilha da Secretaria Nacional de Direitos Humanos com a temática diversidade sexual para o público infantojuvenil, bem como de campanha nacional sobre sexo seguro para adolescentes gays, lésbicas, bissexuais e transgêneros."
26/05/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=128.1.54.O&nuQuarto=11&nuOrador=1&nuInsercao=0&dtHorarioQuarto=09:20&sgFaseSessao=BC&Data=26/05/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:20&txEtapa=",BREVES COMUNICAÇÕES,9h20,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=26540&Datain=27/05/2011&txSuplemento=,128.1.54.O,"Protesto contra a não votação da Medida Provisória nº 2.215, de 2001, a respeito da remuneração dos militares das Forças Armadas brasileiras. Indignação do orador com o empenho do Ministro da Defesa, Nelson Jobim, na criação da chamada Comissão da Verdade."
25/05/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=125.1.54.O&nuQuarto=52&nuOrador=2&nuInsercao=0&dtHorarioQuarto=10:44&sgFaseSessao=BC&Data=25/05/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=10:44&txEtapa=",BREVES COMUNICAÇÕES,10h44,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=26021&Datain=26/05/2011&txSuplemento=,125.1.54.O,"Protesto contra a tentativa de desqualificação da bancada ruralista na Casa. Inverdade da declaração do Ministro da Educação, Fernando Haddad, sobre o desconhecimento do chamado "
25/05/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=125.1.54.O&nuQuarto=12&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:24&sgFaseSessao=BC&Data=25/05/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:24&txEtapa=",BREVES COMUNICAÇÕES,9h24,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=26004&Datain=26/05/2011&txSuplemento=,125.1.54.O,"Indignação do orador com o empenho do Ministro da Defesa, Nelson Jobim, na aprovação da proposta de criação da chamada Comissão da Verdade.
	
	

"
17/05/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=114.1.54.O&nuQuarto=13&nuOrador=1&nuInsercao=0&dtHorarioQuarto=19:28&sgFaseSessao=BC&Data=17/05/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=19:28&txEtapa=",BREVES COMUNICAÇÕES,19h28,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=24210&Datain=18/05/2011&txSuplemento=,114.1.54.O,"Informação à Presidência sobre a distribuição de livros às bibliotecas escolares com a temática diversidade sexual para o público infantojuvenil. Comprovação da liberação de recursos orçamentários para movimentos LGBT. Conveniência de autorização, pela Presidência, da exibição no plenário de filmes de orientação sexual distribuídos em escolas públicas.
"
17/05/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=114.1.54.O&nuQuarto=11&nuOrador=3&nuInsercao=0&dtHorarioQuarto=19:24&sgFaseSessao=BC&Data=17/05/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=19:24&txEtapa=",BREVES COMUNICAÇÕES,19h24,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=24209&Datain=18/05/2011&txSuplemento=,114.1.54.O,"Alocação, pelo Deputado Chico Alencar, de recursos para o movimento de Lésbicas, Gays, Bissexuais, Transexuais e Transgêneros - LGBT junto à Comissão de Direitos Humanos e Minorias."
05/05/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=096.1.54.O&nuQuarto=18&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:34&sgFaseSessao=BC&Data=05/05/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:34&txEtapa=",BREVES COMUNICAÇÕES,9h34,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=21884&Datain=06/05/2011&txSuplemento=,096.1.54.O,"Parcialidade da chamada Comissão da Verdade, destinada à investigação de fatos ocorridos durante a ditadura militar no País."
05/05/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=096.1.54.O&nuQuarto=10&nuOrador=1&nuInsercao=0&dtHorarioQuarto=09:18&sgFaseSessao=BC&Data=05/05/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:18&txEtapa=",BREVES COMUNICAÇÕES,9h18,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=21880&Datain=06/05/2011&txSuplemento=,096.1.54.O,"Realização, pela Comissão de Educação e Cultura, de audiência pública para debate da distribuição nas escolas brasileiras de material didático destinado ao combate à homofobia, o chamado kit gay."
04/05/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=094.1.54.O&nuQuarto=69&nuOrador=2&nuInsercao=0&dtHorarioQuarto=15:16&sgFaseSessao=BC&Data=04/05/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=15:16&txEtapa=",BREVES COMUNICAÇÕES,15h16,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=21547&Datain=05/05/2011&txSuplemento=,094.1.54.O,"Posicionamento do orador favorável à proposta de revisão do Código Florestal Brasileiro. Conveniência de adoção pela Casa de medidas contra o Movimento dos Trabalhadores Rurais Sem Terra - MST. Repúdio à reação de membros da Comissão de Relações Exteriores e de Defesa Nacional contra a apresentação, pelo orador, de requerimento de voto de louvor ao Presidente dos Estados Unidos da América, Barack Obama, pelo assassinato do terrorista Osama Bin Laden pelas forças norte-americanas."
28/04/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=086.1.54.O&nuQuarto=25&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:48&sgFaseSessao=BC&Data=28/04/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:48&txEtapa=",BREVES COMUNICAÇÕES,9h48,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=20282&Datain=29/04/2011&txSuplemento=,086.1.54.O,"Repúdio ao posicionamento do Ministro da Justiça, José Eduardo Cardozo, com relação ao homossexualismo."
28/04/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=086.1.54.O&nuQuarto=10&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:18&sgFaseSessao=BC&Data=28/04/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:18&txEtapa=",BREVES COMUNICAÇÕES,9h18,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=20270&Datain=29/04/2011&txSuplemento=,086.1.54.O,"Articulações do Ministro da Defesa, Nelson Jobim, para a aprovação do projeto de lei sobre a criação da chamada Comissão da Verdade. Apelo ao Ministro da Defesa de apoiamento à aprovação da Medida Provisória nº 2.215, de 2001, sobre a reestruturação da remuneração dos militares das Forças Armadas brasileiras. 

"
26/04/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=084.1.54.O&nuQuarto=100&nuOrador=2&nuInsercao=0&dtHorarioQuarto=17:18&sgFaseSessao=GE&Data=26/04/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Grande Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=17:18&txEtapa=",GRANDE EXPEDIENTE,17h18,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=19612&Datain=27/04/2011&txSuplemento=,084.1.54.O,Defesa de rejeição do projeto de lei sobre a criação da chamada Comissão da Verdade. Necessidade de apuração de suposto financiamento da luta armada no Brasil pelo ex-Presidente de Cuba Fidel Castro.
14/04/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=070.1.54.O&nuQuarto=20&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:38&sgFaseSessao=BC&Data=14/04/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:38&txEtapa=",BREVES COMUNICAÇÕES,9h38,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=18005&Datain=15/04/2011&txSuplemento=,070.1.54.O,"Disponibilização na Internet do chamado Kit Gay 2, elaborado pela Secretaria Especial dos Direitos Humanos. Iminência de lançamento, pelo Governo Federal, de campanha nacional de sexo seguro para adolescentes gays."
06/04/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=060.1.54.O&nuQuarto=6&nuOrador=4&nuInsercao=130&dtHorarioQuarto=19:26&sgFaseSessao=OD&Data=06/04/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Extraordinária - CD&dtHoraQuarto=19:26&txEtapa=",ORDEM DO DIA,19h26,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=16292&Datain=07/04/2011&txSuplemento=,060.1.54.O,"Elogio post-mortem ao ex-Presidente da República Emílio Garrastazu Médici, pela construção da Usina Hidrelétrica de Itaipu. 
"
29/03/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=054.1.54.O&nuQuarto=133&nuOrador=2&nuInsercao=0&dtHorarioQuarto=18:24&sgFaseSessao=PE&Data=29/03/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=18:24&txEtapa=",PEQUENO EXPEDIENTE,18h24,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=14557&Datain=30/03/2011&txSuplemento=,054.1.54.O,"Anúncio da apresentação de requerimento ao Conselho de Ética e Decoro Parlamentar da Casa, para esclarecimento ao órgão de resposta do orador a interpelação feita durante entrevista concedida ao programa CQC."
29/03/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=054.1.54.O&nuQuarto=79&nuOrador=3&nuInsercao=0&dtHorarioQuarto=16:36&sgFaseSessao=PE&Data=29/03/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=16:36&txEtapa=",PEQUENO EXPEDIENTE,16h36,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=14537&Datain=30/03/2011&txSuplemento=,054.1.54.O,Falecimento do ex-Vice-Presidente da República José Alencar.
24/03/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=048.1.54.O&nuQuarto=20&nuOrador=1&nuInsercao=0&dtHorarioQuarto=09:38&sgFaseSessao=BC&Data=24/03/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:38&txEtapa=",BREVES COMUNICAÇÕES,9h38,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=13809&Datain=25/03/2011&txSuplemento=,048.1.54.O,"Defesa da concessão de reajuste salarial aos policiais e bombeiros militares do antigo Distrito Federal, bem como aos seus pensionistas."
17/03/2011,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=039.1.54.O&nuQuarto=36&nuOrador=1&nuInsercao=0&dtHorarioQuarto=10:10&sgFaseSessao=BC&Data=17/03/2011&txApelido=JAIR BOLSONARO, PP-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=10:10&txEtapa=",BREVES COMUNICAÇÕES,10h10,"JAIR BOLSONARO, PP-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=12138&Datain=18/03/2011&txSuplemento=,039.1.54.O,"Repúdio ao Plano Nacional de Promoção da Cidadania e Direitos Humanos de LGBT - Lésbicas, Gays, Bissexuais, Travestis e Transexuais, elaborado pela Secretária Especial dos Direitos Humanos da Presidência da República."
